Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,year,decimals,precision_tier
31642,Hardenbergia violacea,2001-12-01T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.90605,151.067873,,,,occurrenceRemarks withheld,2001.0,12.0,1.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2001,6,<1 m (6+ dp)
8140,Eustrephus latifolius,2021-07-13T15:09:00,iNaturalist research-grade observations,Not in a reserve,-33.92681,151.146626,,fruits or seeds,,,2021.0,7.0,13.0,,,,,Stefan Neuwirth,2021-07-13T12:53:59Z,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
6422,Centella asiatica,2023-06-27T14:38:00,iNaturalist research-grade observations,Crest,-33.909397,150.993378,,,,,2023.0,6.0,27.0,,,,,Thomas Mesaglio,2023-06-27T08:56:17Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
22315,Senecio hispidulus,2009-10-26T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.927625,151.139081,,,,occurrenceRemarks withheld,2009.0,10.0,26.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OEXK99062500;OEMM09100803,CB Council,ALA,2009,6,<1 m (6+ dp)
43195,Zieria smithii,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
40176,Lomandra filiformis,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Ruse Park,-33.926102,151.034921,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
39381,Hibbertia aspera,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Ashford Reserve,-33.930003,150.984825,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
36662,Bursaria spinosa,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Montgomery Reserve,-33.954794,151.020454,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
23453,Leucopogon affinis,2014-06-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926775,151.141393,,"Y  Breeding Present, but not specified",,occurrenceRemarks withheld,2014.0,6.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,2014,6,<1 m (6+ dp)
10204,Passiflora caerulea,2023-09-10T15:00:00,iNaturalist research-grade observations,Not in a reserve,-33.892815,151.048401,,,,,2023.0,9.0,10.0,,,,,Thomas Mesaglio,2023-09-10T08:55:02Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
25999,Acacia longifolia,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
21464,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902432,150.997014,,,,occurrenceRemarks withheld,2009.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
6659,Thysanotus tuberosus,2023-01-11T12:49:40,iNaturalist observations,Not in a reserve,-33.975592,151.016841,,flowers,,,2023.0,1.0,11.0,,,,,,,,HUMAN_OBSERVATION,,lbruggem,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
1458,Pimelea spicata,2003-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.897729,150.981677,7.0,"BU Flower Buds,FL Flowering",,occurrenceRemarks withheld,2003.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP99112300,CB Council,ALA,2003,6,<1 m (6+ dp)
2465,Acacia pubescens,2020-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892715,150.975436,,,,occurrenceRemarks withheld,2020.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,2020,6,<1 m (6+ dp)
4779,Bursaria spinosa,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lansdowne,-33.902277,150.978906,,,,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
19244,Einadia hastata,1999-02-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893488,151.062926,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJKP98040900,CB Council,ALA,1999,6,<1 m (6+ dp)
9140,Hibbertia puberula,2024-10-28T08:59:00,iNaturalist research-grade observations,Not in a reserve,-33.974033,151.00676,,flowers,,"Voucher specimen: T.A. Hammer 588, et al. (AD)",2024.0,10.0,28.0,,,,,Tim Hammer,2024-11-03T01:29:09Z,,HUMAN_OBSERVATION,,Tim Hammer,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
39622,Ipomoea purpurea,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
9136,Capsella bursa-pastoris,2023-07-08T12:59:21,iNaturalist research-grade observations,Not in a reserve,-33.91235,150.985262,,,,,2023.0,7.0,8.0,,,,,Thomas Mesaglio,2023-07-08T03:02:58Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
28423,Hypochaeris albiflora,2020-03-30T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.964571,151.010754,,,introduced,occurrenceRemarks withheld,2020.0,3.0,30.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OICG17110100;ODMP2107270K,CB Council,ALA,2020,6,<1 m (6+ dp)
5700,Trifolium repens,2023-09-10T11:48:00,iNaturalist research-grade observations,Band Hall Reserve,-33.897056,151.02059,,,,,2023.0,9.0,10.0,,,,,Thomas Mesaglio,2023-09-10T08:26:49Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
8097,Manihot grahamii,2022-04-11T14:08:31,iNaturalist research-grade observations,Not in a reserve,-33.910748,150.980376,,,,,2022.0,4.0,11.0,,,,,Evangelos Laios,2022-04-11T04:10:34Z,,HUMAN_OBSERVATION,,Evangelos Laios,CB Council,iNaturalist,2022,6,<1 m (6+ dp)
19491,Liquidambar styraciflua,2021-10-01T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.942025,150.995881,,,introduced,occurrenceRemarks withheld,2021.0,10.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR21081201,CB Council,ALA,2021,6,<1 m (6+ dp)
17832,Lophostemon confertus,2019-02-14T13:00:00,Individual sighting,Not in a reserve,-33.94364,151.01337,1.0,,,"Montage of leaves, backlit. ",2019.0,2.0,14.0,,,,,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,2019,5,≈1–10 m (5 dp)
42204,Salix babylonica,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
22860,Asparagus aethiopicus,2000-07-05T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.896681,151.028616,,,introduced,occurrenceRemarks withheld,2000.0,7.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
21534,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893942,151.062597,,,,occurrenceRemarks withheld,2009.0,12.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
8986,Acacia linifolia,2023-04-07T14:36:00,iNaturalist research-grade observations,Not in a reserve,-33.973341,151.038954,,,,,2023.0,4.0,7.0,,,,,Bradley W. Jones,2023-04-07T08:15:17Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
2613,Austrostipa rudis,2007-11-23T00:00:00,DPIE Default Sightings,Lansdowne,-33.89269,150.97436,,,,occurrenceRemarks withheld,2007.0,11.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,2007,5,≈1–10 m (5 dp)
32006,Poa sieberiana,2006-12-04T00:00:00,DPIE Default Sightings,Not in a reserve,-33.97194,151.032868,,,,occurrenceRemarks withheld,2006.0,12.0,4.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09111310,CB Council,ALA,2006,6,<1 m (6+ dp)
20769,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Adept Lane Reserve,-33.931703,151.036851,,,,occurrenceRemarks withheld,2009.0,12.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
6544,Grevillea sericea,2022-01-03T08:40:00,iNaturalist research-grade observations,Not in a reserve,-33.975915,151.003227,,flowers|fruits or seeds|flower buds,,,2022.0,1.0,3.0,,,,,David,2022-02-23T09:00:29Z,,HUMAN_OBSERVATION,,ronavery,CB Council,iNaturalist,2022,6,<1 m (6+ dp)
275,Dichondra repens,2023-10-02T12:35:00,iNaturalist research-grade observations,Lansdowne,-33.902145,150.980087,,,,,2023.0,10.0,2.0,,,,,Thomas Mesaglio,2023-10-02T05:51:59Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
31438,Verbena bonariensis,2016-06-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.925173,151.05426,,,introduced,occurrenceRemarks withheld,2016.0,6.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS10042000;OIXR13081400,CB Council,ALA,2016,6,<1 m (6+ dp)
7400,Syncarpia glomulifera,2021-07-13T14:46:00,iNaturalist research-grade observations,Not in a reserve,-33.926736,151.146893,,,,,2021.0,7.0,13.0,,,,,lostinthebush,2021-07-13T12:47:42Z,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
30561,Nicotiana tabacum,2004-10-08T00:00:00,DPIE Data from Scientific Licences dataset,Davies Road,-33.955749,151.038922,,,introduced,occurrenceRemarks withheld,2004.0,10.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council,ALA,2004,6,<1 m (6+ dp)
25680,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.901726,150.99795,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
39417,Histiopteris incisa,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
35247,Commelina cyanea,2007-02-27T00:00:00,METROCMA Vegetation Survey,Not in a reserve,-33.929191,151.128771,,,,occurrenceRemarks withheld,2007.0,2.0,27.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Sydney Metropolitan Catchment Management Authority,HUMAN_OBSERVATION,,OPXE97062300,CB Council,ALA,2007,6,<1 m (6+ dp)
25167,Persicaria chinensis,2020-04-03T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.977766,150.996904,,,introduced,occurrenceRemarks withheld,2020.0,4.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18050102;OJJS20082503,CB Council,ALA,2020,6,<1 m (6+ dp)
8078,Dockrillia linguiformis,2024-09-22T14:16:00,iNaturalist research-grade observations,Not in a reserve,-33.977252,151.00251,,,,,2024.0,9.0,22.0,,,,,Rolf Lawrenz,2024-09-24T11:24:35Z,,HUMAN_OBSERVATION,,Rolf Lawrenz,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
17385,Hibbertia pedunculata,2022-12-13T13:00:00,Individual sighting,Not in a reserve,-33.977921,150.999724,1.0,,,,2022.0,12.0,13.0,,,,nullnull,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,2022,6,<1 m (6+ dp)
39991,Leptospermum juniperinum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
6474,Medicago polymorpha,2021-10-22T08:43:16,iNaturalist research-grade observations,Not in a reserve,-33.882075,151.009583,,,,,2021.0,10.0,22.0,,,,,Thomas Mesaglio,2021-10-21T21:50:45Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
9331,Rumex sagittatus,2024-07-14T12:34:00,iNaturalist research-grade observations,Not in a reserve,-33.897985,151.044709,,,,,2024.0,7.0,14.0,,,,,julianeribeiro,2024-07-24T10:36:16Z,,HUMAN_OBSERVATION,,julianeribeiro,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
34215,Typha orientalis,2007-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921721,150.997022,,,,occurrenceRemarks withheld,2007.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,2007,6,<1 m (6+ dp)
24915,Philotheca scabra,1996-06-03T00:00:00,Urban Bushland Biodiversity 2,Not in a reserve,-33.979836,151.007121,,,,occurrenceRemarks withheld,1996.0,6.0,3.0,,20 by 20 Vegetation Plot (old type),locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,BOFAT,CB Council,ALA,1996,6,<1 m (6+ dp)
8945,Acacia myrtifolia,2023-07-14T13:55:00,iNaturalist research-grade observations,Dilke Reserve,-33.97301,151.034705,,,,,2023.0,7.0,14.0,,,,,Bradley W. Jones,2023-07-14T08:05:32Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
24511,Hibbertia diffusa,2022-11-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.973697,151.005009,,FL Flowering,,occurrenceRemarks withheld,2022.0,11.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLJH97031100,CB Council,ALA,2022,6,<1 m (6+ dp)
4004,Dichondra repens,2019-05-08T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.897071,150.971142,,,,occurrenceRemarks withheld,2019.0,5.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR19032102,CB Council,ALA,2019,6,<1 m (6+ dp)
27264,Acacia myrtifolia,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Alma Reserve,-33.963313,151.038039,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
40658,Melicope micrococca,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
23105,Echinopogon caespitosus,2016-11-30T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.903889,150.994444,,,,occurrenceRemarks withheld,2016.0,11.0,30.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS17112202,CB Council,ALA,2016,6,<1 m (6+ dp)
17635,Rubus moluccanus,2022-12-20T13:00:00,Individual sighting,Not in a reserve,-33.977921,150.999724,1.0,,,,2022.0,12.0,20.0,,,,nullnull,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,2022,6,<1 m (6+ dp)
23266,Acacia falcata,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Airport Reserve,-33.929014,150.985006,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
22827,Persoonia lanceolata,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.976092,151.007833,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,PRESERVED_SPECIMEN,,ODMP99111100;VEG-NICR,CB Council,ALA,2010,6,<1 m (6+ dp)
23205,Dianella longifolia,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.9473,150.97387,,,,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,2014,5,≈1–10 m (5 dp)
21817,Cayratia clematidea,2013-12-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888269,151.029949,,,,occurrenceRemarks withheld,2013.0,12.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0001401,CB Council,ALA,2013,6,<1 m (6+ dp)
37451,Culcita dubia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Little Salt Pan Creek Reserve,-33.96882,151.029014,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
27633,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903381,150.997154,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
20181,Acacia pubescens,2009-09-14T00:00:00,DPIE Data from Scientific Licences dataset,Adept Lane Reserve,-33.93163,151.036809,,,,occurrenceRemarks withheld,2009.0,9.0,14.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
26705,Verbena bonariensis,2024-05-28T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.89015,151.03269,,,introduced,occurrenceRemarks withheld,2024.0,5.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLHP24010904;OLHP24010909,CB Council,ALA,2024,5,≈1–10 m (5 dp)
27089,Pimelea spicata,2010-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Crest,-33.9108,150.996483,,,,occurrenceRemarks withheld,2010.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,6,<1 m (6+ dp)
22622,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.939799,151.039045,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
5327,Ehrharta erecta,2023-11-09T12:00:00,C-B Council Reserves plot survey data 2023_Western Sydney University ,Lansdowne,-33.8966359,150.9788917,40.0,,,,2023.0,11.0,9.0,,,,,,,,,,"M Franklin, J Bendall, D Bristol.",CB Council,ALA,2023,7,<1 m (6+ dp)
22214,Pittosporum undulatum,2024-05-28T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.89015,151.03269,,,,occurrenceRemarks withheld,2024.0,5.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLHP24010904;OLHP24010909,CB Council,ALA,2024,5,≈1–10 m (5 dp)
2333,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892722,150.976676,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
35168,Sarcopetalum harveyanum,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Crest,-33.907955,150.995264,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,1998,6,<1 m (6+ dp)
25623,Microlaena stipoides,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.949849,150.974231,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
11182,Acacia longifolia,2021-07-16T16:07:00,iNaturalist research-grade observations,Not in a reserve,-33.926648,151.147208,,,,,2021.0,7.0,16.0,,,,,lostinthebush,2021-07-16T10:00:22Z,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
38632,Eucalyptus microcorys,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Kentucky Reserve,-33.922449,150.975933,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
32737,Acacia suaveolens,2013-04-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93623,151.11514,,,,occurrenceRemarks withheld,2013.0,4.0,17.0,Open forest,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP10061700,CB Council,ALA,2013,5,≈1–10 m (5 dp)
39357,Chrysocephalum apiculatum,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
33273,Cirsium vulgare,2015-11-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.944646,150.990702,,,introduced,occurrenceRemarks withheld,2015.0,11.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09120203,CB Council,ALA,2015,6,<1 m (6+ dp)
