"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830020","SJJSI0830020","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14305","","","","","https://id.biodiversity.org.au/node/apni/2900814","Rytidosperma caespitosum","Rytidosperma caespitosum","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","","caespitosum","","species","","(Gaudich.) Connor & Edgar","Common Wallaby-grass","ICBN","","","","","","","","Rytidosperma caespitosum","","","","","","","","","","Published dataset","","ad133d52-654c-4eaf-9fdd-81e74dcd06f7","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265377","SPJGI3265377","","OVLU99062101;OSLS05031800","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2861","2861","","","","","https://id.biodiversity.org.au/taxon/apni/51285791","Glycine tabacina","Glycine tabacina","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","","tabacina","","species","","(Labill.) Benth.","Variable Glycine","ICBN","","","","","","","","Glycine tabacina","","","","","","","","","","Published dataset","","92c65a00-129b-4ce9-819f-4bf8cb967aec","CC-BY 4.0","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830025","SJJSI0830025","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7770","","","","","https://id.biodiversity.org.au/taxon/apni/51291519","Themeda triandra","Themeda triandra","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Themeda","","triandra","","species","","Forssk.","Kangaroo Grass","ICBN","","","","","","","","Themeda triandra","","","","","","","","","","Published dataset","","4611aeb3-0656-4914-82d7-8b6fb4cb6117","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2024-03-15T11:43:02.633+11:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 19/03/2024 1:00 AM +11:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SIXRI1603475","SIXRI1603475","","OIXR13102801","","","","","","","","introduced","PRESENT","","","","Meredith Brainwood 2016, <i>Flora And Fauna Assessment Report ?GARRISON POINT</i>","","","occurrenceRemarks withheld","","","","","","","","","","2015-12-10T00:00:00Z","","344","344","2015","12","10","","","","","","","","","LIXRI0116989","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.908598","150.974971","EPSG:4326","50.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10508","","","","","https://id.biodiversity.org.au/taxon/apni/51433812","Tradescantia fluminensis","Tradescantia fluminensis","","","","","","","","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Tradescantia","","fluminensis","","species","","Vell.","Wandering Jew","ICBN","","","","","","","","Tradescantia fluminensis","","","","","","","","","","Published dataset","","4e298b22-324e-4d31-b23d-a059d6d652eb","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-11-16T10:56:15.567+11:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 29/11/2022 1:00 AM +11:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830002","SJJSI0830002","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15314","","","","","https://id.biodiversity.org.au/node/apni/2920730","Grona varians","Desmodium varians","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Desmodium","","varians","","species","","(Labill.) G.Don","Slender Tick-trefoil","ICBN","","","","","","","","Desmodium varians","","","","","","","","","","Published dataset","","233290e0-6573-4e07-944c-8c2f96e751f4","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830010","SJJSI0830010","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4191","","","","","https://id.biodiversity.org.au/taxon/apni/51440747","Eucalyptus tereticornis","Eucalyptus tereticornis","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","tereticornis","","species","","Sm.","Forest Red Gum","ICBN","","","","","","","","Eucalyptus tereticornis","","","","","","","","","","Published dataset","","7df17560-6b48-4feb-a632-32daa7048179","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0829992","SJJSI0829992","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4773","","","","","https://id.biodiversity.org.au/node/apni/2911261","Aristida vagans","Aristida vagans","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida","","vagans","","species","","Cav.","Threeawn Speargrass","ICBN","","","","","","","","Aristida vagans","","","","","","","","","","Published dataset","","5717c2a1-0a66-464b-8a52-46d37e07da0e","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-08-05T02:07:30.407+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 12/08/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI1282710","SJJSI1282710","","OPUR19032102","","","","","","","","introduced","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2019-05-15T00:00:00Z","","135","135","2019","5","15","","","","","","","","","LJJSI0254435","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.908406","150.980748","EPSG:4326","300.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3673","","","","","https://id.biodiversity.org.au/node/apni/2909922","Sida rhombifolia","Sida rhombifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","rhombifolia","","species","","L.","Jelly Leaf","ICBN","","","","","","","","Sida rhombifolia","","","","","","","","","","Published dataset","","eab1111f-77be-4be0-b183-fbf0af3a2786","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830009","SJJSI0830009","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4129","","","","","https://id.biodiversity.org.au/taxon/apni/51289954","Eucalyptus moluccana","Eucalyptus moluccana","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","moluccana","","species","","Roxb.","Gum-topped Box","ICBN","","","","","","","","Eucalyptus moluccana","","","","","","","","","","Published dataset","","05ac57de-7e36-43f8-9c6f-10ed845140f6","Unknown","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265384","SPJGI3265384","","OVLU99062101;OSLS05031800","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4773","4773","","","","","https://id.biodiversity.org.au/node/apni/2911261","Aristida vagans","Aristida vagans","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida","","vagans","","species","","Cav.","Threeawn Speargrass","ICBN","","","","","","","","Aristida vagans","","","","","","","","","","Published dataset","","a9110c83-54d1-48c1-91c1-13dc8a1a43e7","CC-BY 4.0","","","","","","","","","","Event"
