"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","South Australia : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Victoria : Conservation Status","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","Key Australian weed species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/node/apni/2906147","Ceratopetalum gummiferum","Sm.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Cunoniaceae","Ceratopetalum","Christmas Bush","67","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51614244","Senecio hispidulus","A.Rich.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","Rough Fireweed","66","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906157","Brunoniella australis","(Cav.) Bremek.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Brunoniella","Blue Trumpet","65","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51772307","Goodenia hederacea","Sm.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","Ivy Goodenia","64","","","","","","","","","","","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2894269","Oxalis perennans","Haw.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis","Native Sorrel","62","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896389","Juncus usitatus","L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus","Common Rush","62","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899865","Entolasia marginata","(R.Br.) Hughes","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Entolasia","Bordered Panic","62","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51788521","Dianella revoluta","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Dianella","Blueberry Lily","62","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912712","Persoonia linearis","Andrews","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Narrow-leaved Geebung","60","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890804","Passiflora morifolia","Mast.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Passifloraceae","Passiflora","","59","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893800","Epacris longiflora","Cav.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Epacris","Fuchsia Heath","59","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898173","Banksia undata","A.R.Mast & K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","","59","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2905853","Bryophyllum delagoense","(Eckl. & Zeyh.) Schinz","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Crassulaceae","Bryophyllum","Mother Of Millions","58","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916127","Angophora floribunda","(Sm.) Sweet","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Angophora","Rough-barked Apple","58","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910137","Billardiera scandens","Sm.","species","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Billardiera","Common Apple-berry","56","Rare","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51439703","Corymbia gummifera","(Gaertn.) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Red Bloodwood","56","","","","","Vulnerable","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909697","Trifolium repens","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","White Clover","55","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/7698404","Melaleuca linariifolia","Sm.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","Snow-in Summer","55","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912267","Opercularia diphylla","Gaertn.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Opercularia","Stinkweed","54","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/6923911","Centella asiatica","(L.) Urb.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Centella","Indian Pennywort","54","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/7770909","Oplismenus hirtellus","(L.) P.Beauv.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Oplismenus","Oplismenus","54","","","","","","","","","","","Poorly-known species","","","",""
"https://id.biodiversity.org.au/taxon/apni/51447742","Solanum americanum","Mill.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Solanum","54","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901583","Smilax glyciphylla","J.White","species","Plantae","Charophyta","Equisetopsida","Liliales","Smilacaceae","Smilax","Sweet Sarsaparilla","53","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907274","Pittosporum revolutum","W.T.Aiton","species","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Pittosporum","Yellow Pittosporum","53","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51781701","Callistemon linearis","(Schrad. & J.C.Wendl.) Colvill ex Sweet","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon","Stiff Bottlebrush","53","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899127","Eucalyptus pilularis","Sm.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Blackbutt","52","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2907868","Pultenaea villosa","Willd.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","Hairy Bush Pea","52","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2914400","Cymbopogon refractus","(R.Br.) A.Camus","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cymbopogon","Barbed-wire Grass","52","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51773815","Limnobium laevigatum","(Humb. & Bonpl. ex Willd.) Heine","species","Plantae","Charophyta","Equisetopsida","Alismatales","Hydrocharitaceae","Limnobium","Amazon Frogbit","52","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51433033","Allocasuarina littoralis","(Salisb.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Allocasuarina","Black Sheoak","51","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51445405","Grevillea mucronulata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Green Grevillea","51","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902553","Pseuderanthemum variabile","(R.Br.) Radlk.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Pseuderanthemum","Pastel Flower","50","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906517","Myrsine variabilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Primulaceae","Myrsine","Rapanea","50","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919250","Ricinus communis","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Ricinus","Castor Oil Plant","50","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895180","Chloris gayana","Kunth","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Chloris","Rhodes Grass","49","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899214","Genista monspessulana","(L.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Genista","Montpellier Broom","49","","","","","","","","","","","","Y","","Y",""
"https://id.biodiversity.org.au/node/apni/2906565","Callistemon salignus","(Sm.) Colvill ex Sweet","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon","Willow Bottlebrush","49","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916722","Brachychiton acerifolius","(A.Cunn. ex G.Don) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Brachychiton","Illawarra Flame Tree","49","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51412078","Pterostylis concinna","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Pterostylis","Trim Greenhood","49","Endangered","","Near threatened","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2900739","Ipomoea indica","(Burm.) Merr.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","Purple Morning-glory","48","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903157","Paspalidium distans","(Trin.) Hughes","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalidium","Shotgrass","48","","","","","","","","Rare, Near Threatened","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2886122","Clematis glycinoides","DC.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Clematis","Forest Headache Vine","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2915719","Parietaria judaica","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Urticaceae","Parietaria","Wall Pellitory","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919170","Euphorbia peplus","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","Cancer Weed","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919773","Cyperus eragrostis","Lam.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Drain Flat-sedge","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/6904459","Cyclospermum leptophyllum","(Pers.) Sprague ex Britton & P.Wilson","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Cyclospermum","Slender Celery","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51428899","Denhamia silvestris","(Lander & L.A.S.Johnson) M.P.Simmons","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Denhamia","Narrow-leaved Orangebark","47","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906048","Galium aparine","L.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Galium","Cleavers","46","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912645","Calotis cuneifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis","Purple Burr-daisy","46","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2913581","Lonicera japonica","Thunb.","species","Plantae","Charophyta","Equisetopsida","Dipsacales","Caprifoliaceae","Lonicera","Japanese Honeysuckle","46","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51770858","Erythrina crista-galli","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Erythrina","Cockspur Coral Tree","46","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2914034","Corymbia maculata","(Hook.) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Spotted Gum","45","","","","","Vulnerable","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2918082","Grevillea robusta","A.Cunn. ex R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Silky Oak","45","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51432117","Erigeron sumatrensis","Retz.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Erigeron","Tall Fleabane","45","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2913766","Foeniculum vulgare","Mill.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Foeniculum","Fennel","44","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51398881","Caladenia catenata","(Sm.) Druce","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","White Caladenia","44","","","Near threatened","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51743538","Euchiton sphaericus","(Willd.) Holub","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Euchiton","Common Cudweed","44","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889094","Asparagus virgatus","Baker","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","Asparagus Fern","43","","","","","","","","","","","","","","","Y"
"https://id.biodiversity.org.au/node/apni/2901152","Glycine microphylla","(Benth.) Tindale","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","Small-leaf Glycine","43","","Vulnerable","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916447","Philotheca scabra","(Paxton) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Philotheca","","43","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2921221","Aristida ramosa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida","Cane Wire-grass","43","","","","","","","","","","","","","","",""
