old_location_name,genus,species,Family,vernacular_name,class,rare_endangered,local_rare_endangered,exotic,year,decimal_longitude,decimal_latitude,reserve_name
Mirram Beena Reserve,Fulica,atra,Rallidae,Eurasian coot,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Gallinula,tenebrosa,Rallidae,Dusky moorhen,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Gerygone,mouki,Acanthizidae,Brown gerygone,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Glossopsitta,pusilla,Psittacidae,Little lorikeet,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Grallina,cyanoleuca,Monarchidae,Magpie-lark,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Gymnorhina,tibicen,Artamidae,Australian magpie,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Hieraaetus,morphnoides,Accipitridae,Little eagle,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Hirundapus,caudacutus,Apodidae,White-throated needletail,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Hirundo,ariel,Hirundinidae,Fairy martin,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Hirundo,neoxena,Hirundinidae,Welcome swallow,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Hirundo,nigricans,Hirundinidae,Tree martin,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Lalage,sueurii,Campephagidae,White-winged triller,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Larus,novaehollandiae,,Silver gull,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Lichenostomus,chrysops,,Yellow-faced honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Lonchura,punctulata,Estrildidae,Nutmeg mannikin,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Malurus,cyaneus,Maluridae,Superb fairy-wren,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Manorina,melanocephala,Meliphagidae,Noisy miner,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Manorina,melanophrys,Meliphagidae,Bell miner,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Megalurus,gramineus,,Little grassbird,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Melithreptus,gularis gularis,Meliphagidae,Black-chinned honeyeater (eastern subspecies),Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Melithreptus,lunatus,Meliphagidae,White-naped honeyeater,Aves,TRUE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Microeca,fascinans,Petroicidae,Jacky winter,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Myiagra,inquieta,Monarchidae,Restless flycatcher,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Myzomela,sanguinolenta,Meliphagidae,Scarlet honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Neochmia,temporalis,Estrildidae,Red-browed finch,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Nycticorax,caledonicus,Ardeidae,Nankeen night heron,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Ocyphaps,lophotes,Columbidae,Crested pigeon,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Oriolus,sagittatus,Oriolidae,Olive-backed oriole,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pachycephala,rufiventris,Pachycephalidae,Rufous whistler,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pardalotus,striatus,Pardalotidae,Striated pardalote,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pelecanus,conspicillatus,Pelecanidae,Australian pelican,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Petroica,phoenicea,Petroicidae,Flame robin,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Petroica,rosea,Petroicidae,Rose robin,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Phalacrocorax,carbo,Phalacrocoracidae,Great cormorant,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Phalacrocorax,sulcirostris,Phalacrocoracidae,Little black cormorant,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Phalacrocorax,varius,Phalacrocoracidae,Pied cormorant,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Phaps,chalcoptera,Columbidae,Common bronzewing,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Phylidonyris,niger,Meliphagidae,White-cheeked honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Platalea,flavipes,Threskiornithidae,Yellow-billed spoonbill,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Platalea,regia,Threskiornithidae,Royal spoonbill,Aves,TRUE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Platycercus,elegans,Psittacidae,Crimson rosella,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Podargus,strigoides,Podargidae,Tawny frogmouth,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Porphyrio,porphyrio,Rallidae,Purple swamphen,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Psephotus,haematonotus,Psittacidae,Red-rumped parrot,Aves,TRUE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Ptilotula,penicillata,Meliphageae,White-plumed honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Rhipidura,fuliginosa,Rhipiduridae,Grey fantail,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Rhipidura,leucophrys,Rhipiduridae,Willie wagtail,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Rhipidura,rufifrons,Rhipiduridae,Rufous fantail,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Sericornis,frontalis,Acanthizidae,White-browed scrubwren,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Smicrornis,brevirostris,Acanthizidae,Weebill,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Tachybaptus,novaehollandiae,Podicipedidae,Australasian grebe,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Taeniopygia,bichenovii,Estrildidae,Double-barred finch,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Taeniopygia,guttata,Estrildidae,Zebra finch,Aves,TRUE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Threskiornis,moluccus,Threskiornithidae,Australian white ibis,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Todiramphus,sanctus,Alcedinidae,Sacred kingfisher,Aves,FALSE,TRUE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Trichoglossus,haematodus,Psittacidae,Rainbow lorikeet,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Turdus,merula,Turdidae,Eurasian blackbird,Aves,FALSE,FALSE,TRUE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Vanellus,miles,Charadriidae,Masked lapwing,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Mirram Beena Reserve,Zosterops,lateralis,Zosteropidae,Silvereye,Aves,FALSE,FALSE,FALSE,2004,150.980754,-33.906477,Miram-Beena
Monash Reserve,Acanthiza,chrysorrhoa,Acanthizidae,Yellow-rumped thornbill,Aves,TRUE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Acanthiza,nana,Acanthizidae,Yellow thornbill,Aves,TRUE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Acanthiza,pusilla,Acanthizidae,Brown thornbill,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Anthochaera,chrysoptera,Meliphagidae,Little wattlebird,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Cacatua,galerita,Cacatuidae,Sulphur-crested cockatoo,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Chenonetta,jubata,Anatidae,Australian wood duck,Aves,TRUE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Colluricincla,harmonica,Pachycephalidae,Grey shrike-thrush,Aves,TRUE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Coracina,novaehollandiae,Campephagidae,Black-faced cuckoo-shrike,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Cracticus,torquatus,Artamidae,Grey butcherbird,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Dacelo,novaeguineae,Alcedinidae,Laughing kookaburra,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Eolophus,roseicapilla,Cacatuidae,Galah,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Hirundo,neoxena,Hirundinidae,Welcome swallow,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Larus,novaehollandiae,,Silver gull,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Lichenostomus,chrysops,,Yellow-faced honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Lichenstomus,leucotis,,White eared honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Lonchura,punctulata,Estrildidae,Nutmeg mannikin,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Malurus,cyaneus,Maluridae,Superb fairy-wren,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Manorina,melanocephala,Meliphagidae,Noisy miner,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Neochmia,temporalis,Estrildidae,Red-browed finch,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Ocyphaps,lophotes,Columbidae,Crested pigeon,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Petroica,rosea,Petroicidae,Rose robin,Aves,FALSE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Phalacrocorax,melanoleucos,Phalacrocoracidae,Little pied cormorant,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Monash Reserve,Turdus,merula,Turdidae,Eurasian blackbird,Aves,FALSE,FALSE,TRUE,2004,150.988145,-33.963992,Monash Reserve
Montgomery Reserve,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,151.020454,-33.954794,Montgomery Reserve
Montgomery Reserve,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,151.020454,-33.954794,Montgomery Reserve
Montgomery Reserve,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,151.020454,-33.954794,Montgomery Reserve
Montgomery Reserve,Cacatua,galerita,Cacatuidae,Sulphur-crested cockatoo,Aves,FALSE,FALSE,FALSE,2004,151.020454,-33.954794,Montgomery Reserve
Montgomery Reserve,Cracticus,nigrogularis,Artamidae,Pied butcherbird,Aves,FALSE,TRUE,FALSE,2004,151.020454,-33.954794,Montgomery Reserve
Montgomery Reserve,Crinia,signifera,Myobatrachidae,Common eastern froglet,Amphibia,FALSE,FALSE,FALSE,2004,151.020454,-33.954794,Montgomery Reserve
