Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,decimals,year,precision_tier
30277,Centaurium tenuiflorum,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.95152,150.980112,,,introduced,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
18955,Eucalyptus baueriana,2021-07-26T04:43:00,Individual sighting,Deepwater,-33.951601,150.976833,1.0,,,"Top side of leaf, transmitted light. Immature or juvenile leaf. ",2021.0,7.0,26.0,,,,nullnull,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,6,2021,<1 m (6+ dp)
988,Leichhardtia viridiflora subsp. viridiflora,2020-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893826,150.975199,,,,occurrenceRemarks withheld,2020.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,6,2020,<1 m (6+ dp)
26161,Plantago lanceolata,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.951541,150.975881,,,introduced,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
257,Hypericum perforatum,2021-12-31T10:38:43,iNaturalist research-grade observations,Lansdowne,-33.896295,150.972908,,,,,2021.0,12.0,31.0,,,,,Guy Taseski,2022-01-01T12:35:19Z,,HUMAN_OBSERVATION,,werrikimbee,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
3765,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892674,150.977055,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
28181,Melaleuca decora,2004-01-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.910549,150.988188,,,,occurrenceRemarks withheld,2004.0,1.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP04110301,CB Council,ALA,6,2004,<1 m (6+ dp)
42293,Senecio hispidulus,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
27649,Pandorea pandorana,2016-04-09T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.929541,151.128481,,,,occurrenceRemarks withheld,2016.0,4.0,9.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLJH97031100,CB Council,ALA,6,2016,<1 m (6+ dp)
28320,Cassinia uncata,2016-06-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.924622,151.061751,,,,occurrenceRemarks withheld,2016.0,6.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS10042000;OIXR13081400,CB Council,ALA,6,2016,<1 m (6+ dp)
10608,Eucalyptus fibrosa,2021-10-22T12:10:00,iNaturalist research-grade observations,Not in a reserve,-33.941795,151.049301,,,,,2021.0,10.0,22.0,,,,,Thomas Mesaglio,2021-10-27T23:35:34Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
20234,Lepyrodia scariosa,1999-05-05T00:00:00,GEORGES Vegetation Survey,Not in a reserve,-33.973341,151.009964,,,,occurrenceRemarks withheld,1999.0,5.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
30671,Acacia decurrens,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.930461,150.980164,,,,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
33956,Eucalyptus grandis,2007-04-16T00:00:00,ACA Vegetation Survey,Deepwater,-33.947382,150.972256,,,,occurrenceRemarks withheld,2007.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,ODMP05122005;OEMM09100802;OPUR23021400,CB Council,ALA,6,2007,<1 m (6+ dp)
30374,Acianthus fornicatus,1999-06-22T00:00:00,GEORGES Vegetation Survey,Not in a reserve,-33.981062,150.99961,,,,occurrenceRemarks withheld,1999.0,6.0,22.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
11177,Acacia saligna,2022-08-12T15:08:16,iNaturalist research-grade observations,Not in a reserve,-33.942072,151.054402,,flowers|flower buds,,,2022.0,8.0,12.0,,,,,David,2022-08-12T10:55:15Z,,HUMAN_OBSERVATION,,David,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
23450,Olea europaea,2019-06-06T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.887291,151.047838,,,introduced,occurrenceRemarks withheld,2019.0,6.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR19032102,CB Council,ALA,6,2019,<1 m (6+ dp)
7820,Hibbertia scandens,2022-10-10T11:28:51,iNaturalist research-grade observations,Not in a reserve,-33.929612,151.126725,,,,"This species is the Hibbertia scandens, from the Dilleniaceae family and Hibbertia genus. Dilleniaceae consists of species with alternate, simple and entire leaves. Its flowers are actinomorphic and mostly yellow, with 5 sepals and 5 petals. The genus Hibbertia contains flowers with stamens that are numerous and free - its filaments are not united into a tube. The species Hibbertia scandens is a climbing species with long stems. Its leaves are obovate, simple, base tapering and are arranged alternately along the stem. Its leaf margins are entire. Its flowers are yellow, with numerous stamens surrounding few carpels.",2022.0,10.0,10.0,,,,,tresty,2022-10-10T05:57:30Z,,HUMAN_OBSERVATION,,tresty,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
32728,Leichhardtia viridiflora,2010-02-26T00:00:00,DPIE Data from Scientific Licences dataset,Manahan Reserve,-33.92021,151.006797,,,,occurrenceRemarks withheld,2010.0,2.0,26.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2010,<1 m (6+ dp)
34887,Eucalyptus punctata,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.896096,151.026708,,,,occurrenceRemarks withheld,2006.0,2.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council,ALA,6,2006,<1 m (6+ dp)
7272,Microtis parviflora,2024-09-23T10:03:00,iNaturalist observations,Not in a reserve,-33.970636,151.032231,,,,,2024.0,9.0,23.0,,,,,,,,HUMAN_OBSERVATION,,Rolf Lawrenz,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
39506,Hypochaeris glabra,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
93,Solanum chenopodioides,2023-10-02T12:18:00,iNaturalist research-grade observations,Lansdowne,-33.902485,150.979553,,,,,2023.0,10.0,2.0,,,,,Thomas Mesaglio,2023-10-02T05:51:53Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
31255,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903181,150.997061,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
32134,Melaleuca nodosa,2008-04-30T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893591,151.06261,,,,occurrenceRemarks withheld,2008.0,,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
38515,Eucalyptus eugenioides,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
25712,Acacia pubescens,1943-09-14T00:00:00,DPIE Default Sightings,Not in a reserve,-33.885998,151.006063,,,,occurrenceRemarks withheld,1943.0,9.0,14.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,PRESERVED_SPECIMEN,,RUPHM,CB Council,ALA,6,1943,<1 m (6+ dp)
10285,Melaleuca decora,2020-01-16T07:30:19,iNaturalist observations,Not in a reserve,-33.94862,150.989081,,,,,2020.0,1.0,16.0,,,,,,,,HUMAN_OBSERVATION,,wcrocker92,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
36620,Bryophyllum delagoense,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Prince Reserve,-33.968983,151.014439,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
38887,Foeniculum vulgare,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Kentucky Reserve,-33.922449,150.975933,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
1390,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892684,150.977098,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
37530,Cyperus difformis,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
24889,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.939755,151.0391,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
19628,Microlaena stipoides,2001-12-21T00:00:00,DPIE Default Sightings,Lambeth Reserve,-33.972089,150.995906,,,,occurrenceRemarks withheld,2001.0,12.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE96052900;OSGH99040700,CB Council,ALA,6,2001,<1 m (6+ dp)
40739,Microlaena stipoides,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Maluga Passive Pk,-33.894195,151.015561,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
10882,Persoonia levis,2021-11-23T15:39:00,iNaturalist research-grade observations,Not in a reserve,-33.977681,151.003106,,flower buds,,,2021.0,11.0,23.0,,,,,Eamonn Culhane,2021-12-22T11:51:06Z,,HUMAN_OBSERVATION,,Eamonn Culhane,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
41241,Pandorea pandorana,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
31015,Phoenix canariensis,2010-03-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926466,151.144215,,,introduced,occurrenceRemarks withheld,2010.0,3.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002201,CB Council,ALA,6,2010,<1 m (6+ dp)
27776,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893816,151.062643,,,,occurrenceRemarks withheld,2009.0,12.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
6992,Pterostylis nutans,2022-06-02T11:49:23,iNaturalist observations,Not in a reserve,-33.930887,151.131332,,,,I assume these might be nutans?,2022.0,6.0,2.0,,,,,,,,HUMAN_OBSERVATION,,David,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
22982,Solanum stelligerum,2009-04-17T00:00:00,DPIE Default Sightings,Crest,-33.90947,150.99401,,,,occurrenceRemarks withheld,2009.0,4.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2009,≈1–10 m (5 dp)
26463,Stylidium lineare,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.97447,151.007351,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,6,2010,<1 m (6+ dp)
8239,Asparagus aethiopicus,2025-03-04T14:08:07,iNaturalist research-grade observations,Lansdowne,-33.896233,150.980392,,,,,2025.0,3.0,4.0,,,,,Michael Mahoney,2025-03-04T04:10:09Z,,HUMAN_OBSERVATION,,Michael Mahoney,CB Council,iNaturalist,6,2025,<1 m (6+ dp)
26163,Lomandra filiformis,2021-06-24T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.879133,150.987624,,,,occurrenceRemarks withheld,2021.0,6.0,24.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR14071700,CB Council,ALA,6,2021,<1 m (6+ dp)
29109,Cyperus laevis,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.948794,150.973327,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
36706,Callistemon linearis,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
36376,Bidens pilosa,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Tracey Reserve,-33.941365,151.004437,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
28901,Banksia serrata,2022-03-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.912606,151.034377,,,,occurrenceRemarks withheld,2022.0,3.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJAL01071800,CB Council,ALA,6,2022,<1 m (6+ dp)
39593,Indigofera australis,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
28149,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903771,150.997285,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
39836,Kunzea ambigua,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Prince Reserve,-33.968983,151.014439,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23357,Ochna serrulata,2016-06-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.911385,151.130478,,,introduced,occurrenceRemarks withheld,2016.0,6.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS10042000;OIXR13081400,CB Council,ALA,6,2016,<1 m (6+ dp)
9296,Acacia ulicifolia,2021-10-22T14:12:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.958747,151.040925,,fruits or seeds,,,2021.0,10.0,22.0,,,,,Thomas Mesaglio,2021-10-26T07:07:31Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
21801,Agapanthus praecox,2019-03-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.905179,151.038241,,,introduced,occurrenceRemarks withheld,2019.0,3.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,6,2019,<1 m (6+ dp)
28775,Cinnamomum camphora,2008-01-17T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.928156,150.979715,,,introduced,occurrenceRemarks withheld,2008.0,1.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
39025,Glycine microphylla,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
37577,Dactylis glomerata,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
3489,Einadia polygonoides,2019-06-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893002,150.974849,,,,occurrenceRemarks withheld,2019.0,6.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,6,2019,<1 m (6+ dp)
39636,Ficinia nodosa,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
20604,Olea europaea,2014-03-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93508,151.023087,,,introduced,occurrenceRemarks withheld,2014.0,3.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15011200,CB Council,ALA,6,2014,<1 m (6+ dp)
21649,Bromus catharticus,2019-03-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.905179,151.038241,,,introduced,occurrenceRemarks withheld,2019.0,3.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,6,2019,<1 m (6+ dp)
19529,Plantago lanceolata,2015-11-23T00:00:00,DPIE Data from Scientific Licences dataset,Deepwater,-33.945555,150.979018,,,introduced,occurrenceRemarks withheld,2015.0,11.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09120203,CB Council,ALA,6,2015,<1 m (6+ dp)
24812,Metrosideros excelsa,2021-10-01T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.942025,150.995881,,,introduced,occurrenceRemarks withheld,2021.0,10.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR21081201,CB Council,ALA,6,2021,<1 m (6+ dp)
33783,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Louisa,-33.905229,150.998744,,,,occurrenceRemarks withheld,2009.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
22661,Sonchus oleraceus,2020-03-06T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.931799,150.978705,,,introduced,occurrenceRemarks withheld,2020.0,3.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLUC19010800,CB Council,ALA,6,2020,<1 m (6+ dp)
29828,Clematis glycinoides,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.9473,150.97387,,,,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,5,2014,≈1–10 m (5 dp)
5184,Dichelachne micrantha,2024-10-23T12:00:00,BAM241023_095103,Lansdowne,-33.89297001,150.9768421,10.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2057,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,8,2024,<1 m (6+ dp)
36995,Ceratopetalum gummiferum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Dilke Reserve,-33.972867,151.035019,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
30050,Acacia podalyriifolia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Roma Reserve,-33.970703,151.033469,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
40536,Melaleuca ericifolia,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
17749,Jacaranda mimosifolia,2019-02-28T04:18:26,Individual sighting,Not in a reserve,-33.949061,151.01278,1.0,,,"Backlit leaf. When you backlit an image, the transmitted light through the leaf does change the colour to your eyes. For example, green leaves will often look luminescent green with transmitted light. In most cases we see leaves with reflected light.",2019.0,2.0,28.0,,,,nullnull,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,6,2019,<1 m (6+ dp)
8522,Cestrum parqui,2020-04-27T11:06:13,iNaturalist research-grade observations,Not in a reserve,-33.882512,151.009444,,,,,2020.0,4.0,27.0,,,,,Thomas Mesaglio,2020-04-29T08:58:10Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
23720,Veronica plebeia,2000-07-05T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.890259,151.032981,,,,occurrenceRemarks withheld,2000.0,7.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2000,<1 m (6+ dp)
